#		P	A	h	b	s	r1	yo	Iy	Wy	iy	Iz	Wz	iz
124	160x80x3	7.26	9.25	160	80	3	5	21.5	376.5	47.06	63.8	59.79	10.22	25.4
125	160x80x4	9.58	12.2	160	80	4	6	22	489.16	61.14	63.3	78.01	13.44	25.3
126	160x80x5	11.85	15.09	160	80	5	7	22.4	595.66	74.46	62.8	95.4	16.57	25.1
127	160x80x6	14.02	17.86	160	80	6	9	23	692.78	86.6	62.3	111.72	19.59	25
128	160x100x3	8.28	10.45	160	100	3	5	29.4	452.12	56.31	65.6	110.04	15.59	32.4
129	160x100x6	15.91	20.26	160	100	6	9	30.9	835.14	104.39	64.2	207.59	30.04	32
130	160x120x5	14.99	19.09	160	120	5	7	38.7	836.99	104.5	66.2	291.01	35.78	39
131	160x120x6	17.79	22.66	160	120	6	9	39.3	977.51	122.19	65.7	342.63	42.45	38.9
132	160x160x6	21.56	27.46	160	160	6	9	56.9	1262.25	157.78	67.8	750.85	72.82	52.3
133	170x60x4	8.64	11	170	60	4	6	14.2	452.84	53.27	64.1	35.61	7.78	18
134	170x70x5	1.45	14.59	170	70	5	7	18.1	618.28	72.74	65.1	66.99	12.92	21.4
135	170x70x6	13.55	17.26	170	70	6	9	18.6	718.44	84.52	64.5	78.32	15.25	21.3
136	180x40x3	5.85	7.45	180	40	3	5	7.5	306.23	34.03	64.1	8.79	2.7	10.9
137	180x40x4	7.7	9.81	180	40	4	6	7.9	395.47	43.94	63.5	11.3	3.52	10.7
138	180x50x4	8.32	10.6	180	50	4	6	10.7	457.43	50.82	65.7	21.53	5.48	14.2
139	180x70x6	14.02	17.85	180	70	6	9	18.1	823.93	91.55	67.9	79.76	15.38	21.1
140	180x80x4	10.21	13	180	80	4	6	20.7	643.32	71.48	70.3	61.01	13.67	24.9
141	180x80x5	12.68	16.09	180	80	5	7	21.2	784.86	87.21	69.8	99.15	16.86	24.8
142	180x80x6	14.96	19.08	180	80	6	9	21.7	914.79	101.79	69.3	116.23	19.94	24.7
143	180x100x5	14.2	18.09	180	100	5	7	28.8	936.03	104.23	72	184.04	25.85	31.9
144	180x100x6	16.84	21.46	180	100	6	9	29.3	1096.84	121.84	71.5	216.45	30.63	31.8
145	180x130x8	25.76	32.82	180	130	8	12	42.8	1746.62	194.07	72.9	574.59	65.86	41.8
146	185x100x3	8.79	11.2	185	100	3	5	27.5	626.06	67.68	74.8	115.48	15.93	32.1
147	200x50x3	6.79	8.65	200	50	3	5	9.7	456.99	45.7	72.7	17.09	4.24	14.1
