#		P	A	h	b	s	r
50	80x40x4	6.71	8.55	80	40	4	8
51	80x40x4.5	7.43	9.47	80	40	4.5	9
52	80x40x5	8.13	10.36	80	40	5	10
53	80x40x5.5	8.8	11.21	80	40	5.5	11
54	80x40x6	9.45	12.03	80	40	6	12
55	80x60x2	4.19	5.34	80	60	2	4
56	80x60x2.5	5.17	6.59	80	60	2.5	5
57	80x60x3	6.13	7.81	80	60	3	6
58	80x60x3.5	7.06	8.99	80	60	3.5	7
59	80x60x4	7.97	10.15	80	60	4	8
60	80x60x4.5	8.85	11.27	80	60	4.5	9
61	80x60x5	9.7	12.36	80	60	5	10
62	80x60x5.5	10.53	13.41	80	60	5.5	11
63	80x60x6	11.33	14.43	80	60	6	12
64	80x60x6.5	11.82	15.06	80	60	6.5	16.5
65	80x60x7	12.53	15.96	80	60	7	17.5
66	80x70x3	6.6	8.41	80	70	3	6
67	80x70x3.5	7.61	9.69	80	70	3.5	7
68	80x70x4	8.59	10.95	80	70	4	8
69	80x70x4.5	9.55	12.17	80	70	4.5	9
70	80x70x5	10.48	13.36	80	70	5	10
71	80x70x5.5	11.39	14.51	80	70	5.5	11
72	80x70x6	12.27	15.63	80	70	6	12
73	80x70x6.5	12.84	16.36	80	70	6.5	16.5
74	80x70x7	13.63	17.36	80	70	7	17.5
75	90x50x3	6.13	7.81	90	50	3	6
76	90x50x3.5	7.06	8.99	90	50	3.5	7
77	90x50x4	7.97	10.15	90	50	4	8
78	90x50x4.5	8.85	11.27	90	50	4.5	9
79	90x50x5	9.7	12.36	90	50	5	10
80	90x50x5.5	10.53	13.41	90	50	5.5	11
81	90x50x6	11.33	14.43	90	50	6	12
82	90x50x6.5	11.82	15.06	90	50	6.5	16.5
83	90x50x7	12.53	15.96	90	50	7	17.5
84	90x60x3	6.6	8.41	90	60	3	6
85	90x60x3.5	7.61	9.69	90	60	3.5	7
86	90x60x4	8.59	10.95	90	60	4	8
87	90x60x4.5	9.55	12.17	90	60	4.5	9
88	90x60x5	10.48	13.36	90	60	5	10
89	90x60x5.5	11.39	14.51	90	60	5.5	11
90	90x60x6	12.27	15.63	90	60	6	12
91	90x60x7	13.63	17.36	90	60	7	17.5
92	100x40x3	6.13	7.81	100	40	3	6
93	100x40x3.5	7.06	8.99	100	40	3.5	7
94	100x40x4	7.97	10.15	100	40	4	8
95	100x40x4.5	8.85	11.27	100	40	4.5	9
96	100x40x5	9.7	12.36	100	40	5	10
97	100x40x5.5	10.53	13.41	100	40	5.5	11
98	100x40x6	11.33	14.43	100	40	6	12
99	100x40x6.5	11.82	15.06	100	40	6.5	16.5
100	100x40x7	12.53	15.96	100	40	7	17.5
101	100x50x3	6.6	8.41	100	50	3	6
102	100x50x3.5	7.61	9.69	100	50	3.5	7
103	100x50x4	8.59	10.95	100	50	4	8
104	100x50x4.5	9.55	12.17	100	50	4.5	9
105	100x50x5	10.48	13.36	100	50	5	10
106	100x50x5.5	11.39	14.51	100	50	5.5	11
107	100x50x6	12.27	15.63	100	50	6	12
108	100x50x6.5	12.84	16.36	100	50	6.5	16.5
109	100x50x7	13.63	17.36	100	50	7	17.5
110	100x60x3	7.07	9.01	100	60	3	6
111	100x60x3.5	8.16	10.39	100	60	3.5	7
112	100x60x4	9.22	11.75	100	60	4	8
113	100x60x4.5	10.26	13.07	100	60	4.5	9
114	100x60x5	11.27	14.36	100	60	5	10
115	100x60x5.5	12.25	15.61	100	60	5.5	11
116	100x60x6	13.21	16.83	100	60	6	12
117	100x60x6.5	13.86	17.66	100	60	6.5	16.5
118	100x60x7	14.72	18.76	100	60	7	17.5
119	120x40x3	7.07	9.01	120	40	3	6
120	120x40x3.5	8.16	10.39	120	40	3.5	7
