#	0		A	h	b	s	t	r1	r1	d	Iy	Wy	Sy	iy	Iz	Wz	Wz	Wz	iz
73	40Ê4	231.9	295.39	414	405	18	28	22	14	314	92771.15	4481.8	2513.15	177.22	31026.86	1532.19	1165.56	1165.56	102.49
74	40Ê4.5	255.6	325.61	420	403	20	31	22	15.5	314	103629.72	4934.8	2786.46	178.4	33850.06	1679.9	1279.67	1279.67	101.96
75	40Ê5	290.8	370.49	429	400	23	35.5	22	17.75	314	120290.28	5608	3198.49	180.19	37914.85	1895.74	1447.08	1447.08	101.16
76	40Ê6	306	389.65	438	370	25	40	22	20	314	128432.36	5864.6	3381.88	181.55	33828.57	1828.57	1400.59	1400.59	93.18
77	40Ê7	344	438.29	448	371	28	45	22	22.5	314	148100.17	6611.7	3848.78	183.82	38379.65	2068.98	1587.47	1587.47	93.58
78	40Ê8	382	487.13	458	372	31	50	22	25	314	168699.39	7366.9	4327.2	186.09	43005.92	2312.15	1777.05	1777.05	93.96
79	40Ê9	430	547.21	470	373	35	56	22	28	314	194740.02	8286.9	4920.7	188.65	48584.92	2605.09	2007.28	2007.28	94.23
80	40Ê10	483	615.01	484	374	39	63	22	31.5	314	226537.97	9361.1	5620.76	191.92	55131.73	2948.22	2276.18	2276.18	94.68
81	40Ê11	543	691.21	494	392	43	68	22	34	314	261626.64	10592.2	6402.77	194.55	68534.67	3496.67	2700.52	2700.52	99.57
82	40Ê12	607	773.35	510	393	48	76	22	38	314	303779.07	11913	7286.5	198.19	77250.07	3931.3	3043.64	3043.64	99.94
83	40Ê13	678	863.69	528	394	53	85	22	42.5	314	354176.41	13415.8	8303.29	202.5	87133.4	4423.02	3430.99	3430.99	100.44
84	40Ê14	758	965.87	548	395	59	95	22	47.5	314	414486.61	15127.3	9480.79	207.15	98243.25	4974.34	3868.52	3868.52	100.85
85	40Ê15	849	1081.45	564	410	65	103	22	51.5	314	482318.03	17103.5	10811.51	211.18	119192.53	5814.27	4525.42	4525.42	104.98
86	40Ê16	949	1209.51	588	412	72	115	22	57.5	314	569246.81	19362.2	12395.01	216.94	135224.94	6564.32	5120.62	5120.62	105.74
87	40Ê17	1067	1358.67	616	414	80	129	22	64.5	314	679972.85	22077.1	14322.16	223.71	154171.55	7447.9	5823.25	5823.25	106.52
88	40Ê18	1193	1519.61	638	430	87	140	22	70	314	800682.18	25099.8	16419.75	229.54	187578.94	8724.6	6820.27	6820.27	111.1
89	40Ê19	1332	1696.33	668	435	96	155	22	77.5	314	952172.59	28508.2	18868.64	236.92	215398.07	9903.36	7755.88	7755.88	112.68
